id,user_posted,description_translated,date_posted,likes,replies,reposts,views
1868084807374450737,ufc,"Fitz is ready for #UFCTampa, are you? 🫵

[ LIVE on @ESPNPlus right NOW ]","""2024-12-15T00:05:00.000Z""",208,29,21,72033
1868114831682748901,ufc,"Featherweight frenzy headed your way! 👊

@SeanWoodsonMMA vs Fernando Padilla

[ #UFCTampa is LIVE on @ESPNPlus ]","""2024-12-15T02:04:18.000Z""",282,51,27,88482
1868523738964037954,bus███ss,"Volkswagen’s stalemate with labor leaders looks increasingly likely to drag into 2025, denying CEO Oliver Blume the fresh start he’s seeking to turn around Europe’s biggest carmaker","""2024-12-16T05:09:09.000Z""",12,4,4,14819
1868512884524761335,bus███ss,Morgan Stanley sees the value of the dollar below current levels by Dec. 2025.,"""2024-12-16T04:26:01.000Z""",12,3,3,19108
1868472655008973166,bus███ss,"President Yoon Suk Yeol’s demise may have been swift and shocking, but he is just the latest in a growing list of South Korean leaders who’ve seen their fortunes turn after rising to power.

A look at the former heads of state and what happened to them ⤵","""2024-12-16T01:46:10.000Z""",13,2,4,30055
1868519440171561212,bus███ss,The steps are the latest as Biden races to tie off key files before a transfer of power that could reverse many of them.,"""2024-12-16T04:52:04.000Z""",15,5,1,16514
1868372811078635995,bus███ss,"President-elect Donald Trump has expressed interest in privatizing the US Postal Service, the Washington Post reported.","""2024-12-15T19:09:25.000Z""",50,12,22,39590
1868510642535006666,bus███ss,The UK and Australia plan to underscore their resolve to maintain a defense pact with the US at a meeting on Monday amid concern about President-elect Donald Trump’s commitment to the agreement.,"""2024-12-16T04:17:07.000Z""",9,2,3,19744
1868313477112086859,bus███ss,"Americans are likely to be seeing more drones in the night sky, but there’s no evidence of foreign involvement or a national security risk, Homeland Security Secretary Alejandro Mayorkas said","""2024-12-15T15:13:39.000Z""",39,33,12,33253
1868225255124197866,bus███ss,"Countries hit by severe storms and droughts are buying parametric insurance to help with recovery.

But it doesn’t always pay out — and it’s no substitute for climate compensation withheld by the rich world","""2024-12-15T09:23:05.000Z""",23,15,3,27699
1868204947692458112,bus███ss,"Five of the so-called “Bali Nine” prisoners were returned to Australia, more than 19 years after their arrests in a drug smuggling case that periodically damaged ties with Indonesia","""2024-12-15T08:02:23.000Z""",15,3,5,31312
1868169398957015210,bus███ss,Countries are getting choosier over who gets to become a citizen and how,"""2024-12-15T05:41:08.000Z""",18,6,6,32267
1868251761489699047,dun███uni███fc,"Cool, calm and collected from 12 yards to move top of the @WilliamHill Premiership scoring charts 📈","""2024-12-15T11:08:25.000Z""",116,2,7,6492
1868292157217399091,Ran███sFC███,"Final day at Hampden 👊

#PremierSportsCup","""2024-12-15T13:48:56.000Z""",948,19,47,127235
1868339864053354823,spfl,"😮‍💨 A double quick turnaround! 

From one behind, @CelticFC now lead the Premier Sports Cup Final through Daizen Maeda 🎯","""2024-12-15T16:58:30.000Z""",190,1,17,15671
1868423291288891489,CPFC,"Delivery: ™️
Finish: Ismaïla

🤌

#CPFC","""2024-12-15T22:30:00.000Z""",421,6,19,21886
1868320662282231935,CPFC,"🐈 

#CPFC // #BHACRY","""2024-12-15T15:42:12.000Z""",395,11,19,20785
1868165978049380565,ufc,"""I'm the one who can destroy Pantoja.""

@ManelKape wants a title fight next! #UFCTampa","""2024-12-15T05:27:32.000Z""",1257,97,82,140561
1868161284048658844,ufc,"ARE YOU GUYS WATCHING THIS?! 

[ #UFCTampa is LIVE on @ESPNPlus &amp; ESPN2 ]","""2024-12-15T05:08:53.000Z""",4515,166,364,621346
1868281246133924148,Cha███ons███,"Sunday underway 👊

Watch @BenettonRugby v @BathRugby live on @PremSportsTV,","""2024-12-15T13:05:34.000Z""",11,1,1,4112
1868174393693945987,ufc,"A TRIO YOU DIDN'T KNOW YOU NEEDED 🤩

An epic walk out for @ColbyCovMMA!

#UFCTampa | @HulkHogan | @ChaelSonnen | @WWE","""2024-12-15T06:00:59.000Z""",4237,665,374,803807
1868317350425944236,Cha███ons███,"What a finish at Stadio Monigo 🤯

Instant highlights of @BenettonRugby's last-minute win ➡️","""2024-12-15T15:29:02.000Z""",29,1,1,6828
1868125259989152064,WWE,"A special night, and a special moment for @CodyRhodes! 🦅 🏆

#SNME","""2024-12-15T02:45:44.000Z""",9291,336,1810,422505
1868520211248279840,bus███ss,"The operation by the Palestinian Authority, targeting Hamas and Islamic Jihad militants in the city of Jenin, was launched on Dec. 5.","""2024-12-16T04:55:08.000Z""",13,3,4,15491
1868513392308215898,bus███ss,"To deter perpetrators, the government wants to impose a fine of 200 francs ($224) for showing Nazi symbols in public.","""2024-12-16T04:28:02.000Z""",27,6,9,18191
1868512137405997162,bus███ss,"The president is in good condition, walking and eating, his doctors said.","""2024-12-16T04:23:03.000Z""",17,5,6,20167
1868489764300525600,bus███ss,"China’s retail sales growth unexpectedly slowed, highlighting the urgency for Beijing to get people to spend","""2024-12-16T02:54:09.000Z""",47,3,15,29896
1868436164668989786,bus███ss,Indian tycoons Ambani and Adani have tumbled out of the elite centibillionaires club. Here's the outlook for their fortunes.,"""2024-12-15T23:21:10.000Z""",17,1,3,28982
1868446988422799470,bus███ss,"Where are all the women in the chip industry, asks @cathythorbecke. The sector, which is facing a global labor shortage, needs to engage the other half of the world's population","""2024-12-16T00:04:10.000Z""",17,7,3,27025
1868423255633059960,bus███ss,"Following five years of stagnation, Germany’s economy is now 5% smaller than it would have been and the bulk of the shortfall will be tough to recover","""2024-12-15T22:29:52.000Z""",20,8,4,28515
1868325305800184176,bus███ss,"Democrats should spend less time debating abstract ideas like ""predistributionism,"" says @mattyglesias, and focus on concrete policies to raise living standards","""2024-12-15T16:00:39.000Z""",11,9,5,27237
1868256200162209998,bus███ss,"Singapore has embraced cryptocurrency more than any other country - but it's been a bumpy ride. 

Find out why in this week's free Singapore Edition newsletter.","""2024-12-15T11:26:03.000Z""",27,15,3,30435
1868217194812723435,bus███ss,"President-elect Trump has been handed a playbook for downsizing the National Oceanic and Atmospheric Administration at a time when China is investing heavily in climate research, and could see an opening to being the next global weather superpower.","""2024-12-15T08:51:03.000Z""",34,13,10,25174
1868130425706578121,bus███ss,"South Korea’s main opposition leader Lee Jae-myung said there are no plans for now to impeach Acting President Han Duck-soo, who’s facing investigations over his role in the martial law decision.","""2024-12-15T03:06:16.000Z""",25,17,12,35800
1868112631011098721,bus███ss,"Reform UK is prepared to name an alleged Chinese spy linked to the Duke of York - despite a court order protecting his identity, Nigel Farage has said.","""2024-12-15T01:55:33.000Z""",36,9,14,38177
1868348281165853013,Ran███sFC███,🎯 @DaniloPereira9 | #PremierSportsCup,"""2024-12-15T17:31:57.000Z""",1298,23,86,108147
1868347159349018754,spfl,A huge moment from Nicolas Kühn puts @CelticFC ahead late on! 💪,"""2024-12-15T17:27:29.000Z""",156,3,9,19056
1868362608463753713,spfl,"Icy cool under pressure 🥶

Daizen Maeda converts the crucial spot kick to clinch the Premier Sports Cup for @CelticFC 🏆","""2024-12-15T18:28:53.000Z""",716,12,77,31057
1868438766936813825,Bre███ord███,"🗨️ ""The way we competed against a very good team was very impressive""

Thomas Frank on tonight's defeat

#CHEBRE | @pensionbee","""2024-12-15T23:31:30.000Z""",100,9,5,8910
1868328828147302665,spfl,"41' | 0⃣-1⃣ #CELRAN

GOAL RANGERS! Nedim Bajrami has the holders in front!

🏆 #PremierSportsCup","""2024-12-15T16:14:39.000Z""",57,2,1,11880
1868419061190709275,Spu███ffi███l,"""It was a really good team performance and good to bounce back from the last few weeks."" 🗣️

Lucas reflects on his first @premierleague start and our win against Southampton 🙌","""2024-12-15T22:13:12.000Z""",1553,22,147,92525
1868330165052571936,spfl,"It's advantage @RangersFC in the Premier Sports Cup Final! 🏆

Nedim Bajrami with another huge goal at Hampden Park.","""2024-12-15T16:19:57.000Z""",366,6,17,53463
1868170717499666757,ufc,"He's not done YET‼️

@CubSwanson | #UFCTampa","""2024-12-15T05:46:22.000Z""",1494,93,117,122244
1868417516223303898,Spu███ffi███l,"Cementing his legacy 🤍

Sonny is now the all-time @premierleague assist leader for the Club with 68! 👑","""2024-12-15T22:07:04.000Z""",3814,48,689,134963
1868100599398506501,ufc,"Flyweights looking to extend their win streaks 👊

@FearTheMAVERICK vs Jamey-Lyn Horth

[ #UFCTampa is LIVE on @ESPNPlus ]","""2024-12-15T01:07:45.000Z""",369,45,27,101714
1868189788861571429,ufc,"And that's a WRAP for 2024 🎉

#UFCTampa","""2024-12-15T07:02:09.000Z""",726,63,51,145764
1868146167231471811,ufc,"They're making every minute count! 😲

Tune in to @ESPNPlus &amp; ESPN2 NOW to watch #UFCTampa!","""2024-12-15T04:08:49.000Z""",475,63,37,112514
1868127286593007841,WWE,".@CodyRhodes wasn't about to take that from @FightOwensFight! 😤

#SNME","""2024-12-15T02:53:47.000Z""",4068,65,471,469546
1865997739303063765,NBA,"@Bucks @hornets @MiamiHEAT @nuggets @OrlandoMagic @spurs @memgrizz @warriors @SacramentoKings Jalen Green helps lift the @HoustonRockets on the road!

Amen Thompson: 22 PTS, 8 REB, 4 AST
Dillon Brooks: 19 PTS (4 3PM), 7 REB, 5 AST, 2 BLK
Jabari Smith Jr.: 13 PTS, 12 REB
Alperen Sengun: 11 PTS, 10 REB, 6 AST","""2024-12-09T05:51:44.000Z""",362,25,60,163050
1868487493865058746,bus███ss,"Indian tycoons Ambani and Adani have tumbled out of the elite centibillionaires club.

Here's the outlook for their fortunes ⤵","""2024-12-16T02:45:08.000Z""",27,2,6,31103
1868311235256545429,bus███ss,"President Joe Biden plans to take action on land protections, clemency and artificial intelligence in the final weeks of his administration, as he looks to codify his legacy before Donald Trump’s inauguration","""2024-12-15T15:04:44.000Z""",16,20,5,30511
1868282626814992424,bus███ss,Watch these 50 companies in 2025,"""2024-12-15T13:11:03.000Z""",17,6,4,32534
1868277847321624760,bus███ss,"President-elect Trump has been handed a playbook for downsizing the National Oceanic and Atmospheric Administration at a time when China is investing heavily in climate research, and could see an opening to being the next global weather superpower.","""2024-12-15T12:52:04.000Z""",82,16,21,38687
1868514696602456133,bus███ss,"Singapore home sales jumped to their highest level in more than a decade, confirming a property market revival that’s raising expectations of further government curbs","""2024-12-16T04:33:13.000Z""",2,3,2,18442
1868169482268516715,bus███ss,"South Korea’s central bank vowed to stabilize financial markets and highlighted the importance of “uninterrupted implementation” of key fiscal and economic measures, in its first statement since lawmakers voted to impeach President Yoon Suk Yeol.","""2024-12-15T05:41:28.000Z""",19,11,7,33021
1868147507118645275,bus███ss,Extreme weather is making the beloved spice less fiery. And chefs aren’t happy.,"""2024-12-15T04:14:08.000Z""",29,25,16,43498
1868094385230909601,bus███ss,How the viral success of South Korea's super-spicy Buldak ramen helped make the company's CEO — a former stay-home-mom — a billionaire,"""2024-12-15T00:43:03.000Z""",35,3,12,36885
1868084818086355424,bus███ss,"President-elect Donald Trump has expressed interest in privatizing the US Postal Service, the Washington Post reported.","""2024-12-15T00:05:02.000Z""",50,17,16,35313
1868309550597648811,Ran███sFC███,"🎙️ PRE-MATCH: Philippe Clement spoke to @RangersTV ahead of today’s Premier Sports Cup final.

📺 RangersTV subscribers outside the UK can watch the match live:","""2024-12-15T14:58:03.000Z""",202,9,11,53759
1868439459135414544,Bre███ord███,"🗨️ Sepp van den Berg on a 'frustrating' evening at Stamford Bridge

#CHEBRE | @pensionbee","""2024-12-15T23:34:15.000Z""",66,10,2,9146
1868423192785600641,Spu███ffi███l,"A message from Radu 📥

🤳 @HPE","""2024-12-15T22:29:37.000Z""",1510,21,79,75711
1868386273981079910,Che███aFC███,"Let's keep pushing Blues! 💪

Follow the game on the Chelsea app:","""2024-12-15T20:02:55.000Z""",2128,90,185,123799
1868382606938849527,Eur███agu███,"Over 300 EuroLeague games and a man of many languages 🗣 

Does @tibor_pleiss get your vote? 👀","""2024-12-15T19:48:21.000Z""",24,2,2,13254
1868167634413339114,ufc,"This co-main has been ACTION PACKED since the start 👊

[ Tune in NOW on @ESPNPlus &amp; ESPN2 ]","""2024-12-15T05:34:07.000Z""",1012,58,54,218038
1868171617706111286,ufc,"Last fight of 2024 is here 🫡

@ColbyCovMMA vs @Newmansa94 

[ #UFCTampa is LIVE on @ESPNPlus &amp; ESPN2 ]","""2024-12-15T05:49:57.000Z""",429,60,43,130875
1868123918323810380,ufc,"The Nigerian Nightmare is at #UFCTampa with his eyes on the main event 👀

[ LIVE on ESPN2 | @USMAN84kg ]","""2024-12-15T02:40:24.000Z""",95,22,4,13314
1868160649911840979,ufc,"You'll want to tune in for this one! 

@ManelKape vs Bruno Silva

[ #UFCTampa is LIVE on @ESPNPlus &amp; ESPN2 ]","""2024-12-15T05:06:22.000Z""",231,54,16,82596
1868088264231383411,ufc,"These two are wasting NO time!💥

[ #UFCTampa is LIVE on @ESPNPlus ]","""2024-12-15T00:18:44.000Z""",511,42,46,95846
1868388336416719058,ant███yjo███a,Here’s a look at what drives us behind the scenes @cleanhertsco,"""2024-12-15T20:11:07.000Z""",1239,84,143,101335
1868102476844421333,WWE,"😳 😳 😳 

@DMcIntyreWWE just threw @SamiZayn with ease! 😮‍💨

#SNME","""2024-12-15T01:15:12.000Z""",3322,116,466,296280
1868157901359006095,WWE,"EXCLUSIVE: Despite the loss, @MiaYim has plans to take the Women's United States Title from @ImChelseaGreen. 

#SNME","""2024-12-15T04:55:27.000Z""",2495,68,383,247283
