comment_text,commenter_user_name,comment_id,date_created,num_likes,num_replies,comment
Bros stressing after -1% grow up. Keep investing every month and just check it next year. It’s a long term ting,qwe███123███237███,7393787973571609376,"""2024-07-20T18:33:55.000Z""",2,1,Bros stressing after -1% grow up. Keep investing every month and just check it next year. It’s a long term ting
Buy more g. Thank me later,rat███tat███5ic███,7393450958791721761,"""2024-07-19T20:46:11.000Z""",1,1,Buy more g. Thank me later
Shows you don’t really understand long-term investing. Diversify and hold stocks.,no,7393618661669454624,"""2024-07-20T07:36:56.000Z""",0,1,Shows you don’t really understand long-term investing. Diversify and hold stocks.
Imagine complaining about being 1% down u don’t deserve to ride on the highs I’ve been 40% down and made a 300% in a month,Rea███oti███ion███,7393414240046580513,"""2024-07-19T18:23:41.000Z""",0,1,Imagine complaining about being 1% down u don’t deserve to ride on the highs I’ve been 40% down and made a 300% in a month
"yeah just invest in yourself, even if you double all that it's not gonna do anything to Ur life rlly",Wob███,7424139273970320160,"""2024-10-10T13:32:25.000Z""",2,0,"yeah just invest in yourself, even if you double all that it's not gonna do anything to Ur life rlly"
"Yes it’s legit and paying I get another withdrawal of $20,000 yesterday thank you so much.. @THOMAS TRADES LLC",Ric███d B███hit██████,7417140644923081477,"""2024-09-21T16:53:57.000Z""",1,0,"Yes it’s legit and paying I get another withdrawal of $20,000 yesterday thank you so much.. @THOMAS TRADES LLC"
Im up 20% with rolls Royce and FedEx carrying my portfolio rn 😭,Sou███Ste███rFo██████,7417877908440728353,"""2024-09-23T16:35:03.000Z""",1,1,Im up 20% with rolls Royce and FedEx carrying my portfolio rn 😭
@Gabriel Rodrigues Is the best.,sha███lor███,7403331566724449030,"""2024-08-15T11:47:43.000Z""",0,0,@Gabriel Rodrigues Is the best.
You are not very good at investing are you🤣,Mar███ Mc███is,7416795932710765345,"""2024-09-20T18:36:22.000Z""",0,2,You are not very good at investing are you🤣
If the S&P continues to succeed as it has in the past will the all world follow roughly this path,gra███tul███,7397147723037721377,"""2024-07-29T19:51:07.000Z""",0,0,If the S&P continues to succeed as it has in the past will the all world follow roughly this path
"In order to take profits, do you have to sell your investments or can you just take the profits only?",Awe███epe███nal█████████,7420831395956114208,"""2024-10-01T15:35:57.000Z""",2,2,"In order to take profits, do you have to sell your investments or can you just take the profits only?"
Should have kept all of it in S&o as the gains today were crazy,Qas███Zaf███,7379695283506316064,"""2024-06-12T19:07:00.000Z""",1,2,Should have kept all of it in S&o as the gains today were crazy
Why no s&p500?,Jay███rdt███,7379688223595791136,"""2024-06-12T18:39:38.000Z""",1,0,Why no s&p500?
S&P better,deq███iou███rkp███,7423821155105080097,"""2024-10-09T16:58:00.000Z""",1,4,S&P better
"Should we sell , before it goes down ?",🐏,7434168818023138081,"""2024-11-06T14:12:02.000Z""",1,5,"Should we sell , before it goes down ?"
got 9.4 shears hoping goes to the moon,.,7439465702203409184,"""2024-11-20T20:47:55.000Z""",1,0,got 9.4 shears hoping goes to the moon
it's gone up to 5.10%,she███ej3███,7415680221600154401,"""2024-09-17T18:26:49.000Z""",1,1,it's gone up to 5.10%
I got £40k in this 2200 average 98,Ryan,7394506419984270112,"""2024-07-22T17:01:47.000Z""",2,1,I got £40k in this 2200 average 98
VWRL - it’s my biggest holding 🙌🏽,Sim███ Pe███nal█████████,7394561059766928161,"""2024-07-22T20:34:00.000Z""",1,1,VWRL - it’s my biggest holding 🙌🏽
What’s the difference between ishares and Vanguard?,dav███n,7434979581435986721,"""2024-11-08T18:38:10.000Z""",0,5,What’s the difference between ishares and Vanguard?
nothing unusual in the markets 😁,Chr███ian███,7429275501745849121,"""2024-10-24T09:43:40.000Z""",1,2,nothing unusual in the markets 😁
"Am currently trading with the best trader right now,I withdraw over $20k profit from her trading platform@Coach Susan",reb███a45███,7429150408176485125,"""2024-10-24T02:30:11.000Z""",0,0,"Am currently trading with the best trader right now,I withdraw over $20k profit from her trading platform@Coach Susan"
Cjdkdkzvmgg cell condition doesn’t seem like a good thing for a man who has been living with his parents since his death and has no family history or family background to tell me that his father is,pix███nov███nam███,7447084102587106056,"""2024-12-11T09:29:54.000Z""",0,0,Cjdkdkzvmgg cell condition doesn’t seem like a good thing for a man who has been living with his parents since his death and has no family history or family background to tell me that his father is
I have no problem getting a hold to the guy that did it but I will have,pix███nov███nam███,7447084817764369160,"""2024-12-11T09:32:37.000Z""",0,0,I have no problem getting a hold to the guy that did it but I will have
Ffjdjdjfjdjcjfjf,pix███nov███nam███,7447084829901947666,"""2024-12-11T09:32:41.000Z""",0,0,Ffjdjdjfjdjcjfjf
i know this is such an odd question to say but how should i revise for STEM subjects in A Levels? i’ve got mine this year so im a bit worried 😅,ijick,7442272829809034017,"""2024-11-28T10:20:30.000Z""",1,1,i know this is such an odd question to say but how should i revise for STEM subjects in A Levels? i’ve got mine this year so im a bit worried 😅
you can make double your yearly returns with growth ETFs. I don't know why People care about dividends,Hay███.w,7435573797379441440,"""2024-11-10T09:04:12.000Z""",0,0,you can make double your yearly returns with growth ETFs. I don't know why People care about dividends
"Do you not care that that is way over the £85,000 FSCS protection limit?",Itz███eAg███,7434181218114388768,"""2024-11-06T15:00:27.000Z""",18,21,"Do you not care that that is way over the £85,000 FSCS protection limit?"
only protected 85000 so better to use other platforms now?,AKZ,7434163092994835232,"""2024-11-06T13:49:53.000Z""",7,6,only protected 85000 so better to use other platforms now?
Why would you hold cash when stock market is going to continue pumping ?!!!!,My ███usk███ers███,7435563328942375712,"""2024-11-10T08:23:53.000Z""",0,1,Why would you hold cash when stock market is going to continue pumping ?!!!!
"like normal stocks, I wouldn't put money into if you aren't willing to lose as it isn't protected by FSCS",Spi███hat███e,7435469066091545376,"""2024-11-10T02:18:20.000Z""",0,0,"like normal stocks, I wouldn't put money into if you aren't willing to lose as it isn't protected by FSCS"
Can we see your portfolio on the ALL time frame?,AB,7398218063713501985,"""2024-08-01T17:04:37.000Z""",1,1,Can we see your portfolio on the ALL time frame?
If not mentioned also the debit card I believe has a £2k card limit for spending. (For myself anyways). So if you have a lot more in there you could be restricted on spending.,zzz███jei███r,7421569608664040225,"""2024-10-03T15:20:34.000Z""",3,2,If not mentioned also the debit card I believe has a £2k card limit for spending. (For myself anyways). So if you have a lot more in there you could be restricted on spending.
Can I move ISA from One company to another company ?,Nep███e,7445698206430102305,"""2024-12-07T15:52:01.000Z""",0,0,Can I move ISA from One company to another company ?
Yay 🙌😬,Aar███Gen███,7410144413420569376,"""2024-09-02T20:24:58.000Z""",2,2,Yay 🙌😬
I invested in Nike cause their price dropped then they dropped even more 😭,Jap,7393469157461246753,"""2024-07-19T21:56:47.000Z""",4,1,I invested in Nike cause their price dropped then they dropped even more 😭
Now I confirmed what people says about @PAULWHEELERFX when it comes to making good profit for clients in trading. I’m so grateful.,wil███120███,7397873143241523973,"""2024-07-31T18:46:15.000Z""",0,0,Now I confirmed what people says about @PAULWHEELERFX when it comes to making good profit for clients in trading. I’m so grateful.
@Emily to learn how best to invest,Dr ███evi███,7419167401566552838,"""2024-09-27T03:58:54.000Z""",1,0,@Emily to learn how best to invest
Where does it export to???,aba███in2███,7439760880620962567,"""2024-11-21T15:51:58.000Z""",0,0,Where does it export to???
"I’ve been watching your videos and this is one etf I’ve missed. Thought I’d put 1k in it today, thankfully price was low got it for .039!",jun███ama███,7436743123428492064,"""2024-11-13T12:41:43.000Z""",1,5,"I’ve been watching your videos and this is one etf I’ve missed. Thought I’d put 1k in it today, thankfully price was low got it for .039!"
you buying today then or waiting to see what happens?,Dan███Byr███,7399705485336953633,"""2024-08-05T17:16:36.000Z""",2,0,you buying today then or waiting to see what happens?
Guy has not a clue,no,7399075725826294561,"""2024-08-04T00:33:00.000Z""",0,0,Guy has not a clue
Huge rise but i think we were all expecting it to happen 😁,kra███cfi███ces███,7434176788869759776,"""2024-11-06T14:42:58.000Z""",2,1,Huge rise but i think we were all expecting it to happen 😁
Is it halal?,Pre███ent███ch,7381933452893864737,"""2024-06-18T19:52:19.000Z""",1,3,Is it halal?
"If Labour cap isas to 100k will you continue your investing strategy as normal? Also, can you explain how this would affect us all - do they only tax you on your gains?",gra███tul███,7415613052429402913,"""2024-09-17T14:06:14.000Z""",3,0,"If Labour cap isas to 100k will you continue your investing strategy as normal? Also, can you explain how this would affect us all - do they only tax you on your gains?"
😆Same,Man███et,7415599920324199200,"""2024-09-17T13:15:21.000Z""",1,0,😆Same
When’s the earnings going to by shown?,DJ,7439366135294903072,"""2024-11-20T14:22:38.000Z""",1,4,When’s the earnings going to by shown?
Nice video with a good explanation. I’ve definitely been in the timing the market camp for the majority of my holdings and nice to see general outperform 😀,MB1███S,7393706785763083041,"""2024-07-20T13:19:00.000Z""",1,1,Nice video with a good explanation. I’ve definitely been in the timing the market camp for the majority of my holdings and nice to see general outperform 😀
"Among all the traders I have invested with, @PAULWHEELERFX is the best when it comes to profits making and reliability. Thank you so much",min███im,7397632045914948358,"""2024-07-31T03:10:42.000Z""",0,0,"Among all the traders I have invested with, @PAULWHEELERFX is the best when it comes to profits making and reliability. Thank you so much"
Bro idk what you’ve done but you’ve been on my fyp past few days & I’m not even in the trading space 😂,AT19,7380452032265585440,"""2024-06-14T20:03:29.000Z""",1,1,Bro idk what you’ve done but you’ve been on my fyp past few days & I’m not even in the trading space 😂
@Ryan_Trade_Expert has paved the way for my successful daily trading and winning. I can't thank him enough for his exceptional services and support.,Eve███ak,7420605327585428229,"""2024-10-01T00:58:45.000Z""",0,0,@Ryan_Trade_Expert has paved the way for my successful daily trading and winning. I can't thank him enough for his exceptional services and support.
Best crypto trader ever@Erickrobinson.FRX,dave,7420984907259740933,"""2024-10-02T01:31:39.000Z""",0,0,Best crypto trader ever@Erickrobinson.FRX
I was constantly searching for ways to make a steady income. That's when I discovered trading through with @Townsend Adams,Ars███ Ib███im,7429167532017681158,"""2024-10-24T02:44:30.000Z""",0,0,I was constantly searching for ways to make a steady income. That's when I discovered trading through with @Townsend Adams
I was constantly searching for ways to make a steady income. That's when I discovered trading efficiency with@Nancy Curtis,Dav███bea███,7429164005098881798,"""2024-10-24T02:30:52.000Z""",0,0,I was constantly searching for ways to make a steady income. That's when I discovered trading efficiency with@Nancy Curtis
