user_id,comment_text,date_created,num_likes,num_replies,source
The███nom███,The number of people in Latin America and the Caribbean opening their first bank account has been growing faster than the global rate in recent years. Financial institutions will aim to keep up the momentum in 2025,"""2024-12-15T23:35:02.000Z""",40,6,twitter
zzz███jei███r,Let’s wait for November 😏😏😏,"""2024-09-06T17:26:33.000Z""",2,5,tiktok
pix███nov███nam███,🤪,"""2024-12-11T09:29:39.000Z""",0,0,tiktok
pix███nov███nam███,The most common type is a single,"""2024-12-11T09:34:33.000Z""",0,0,tiktok
zzz███jei███r,Would do but only for new users unfortunately,"""2024-09-17T14:25:39.000Z""",0,0,tiktok
ufc,"Kicking off the #UFCTampa main card! 💥

Navajo Stirling vs @Tuco300 

[ LIVE NOW on @ESPNPlus & ESPN2 ]","""2024-12-15T03:22:50.000Z""",179,53,twitter
min███im,"Among all the traders I have invested with, @PAULWHEELERFX is the best when it comes to profits making and reliability. Thank you so much","""2024-07-31T03:10:42.000Z""",0,0,tiktok
Bag███ Ha███sh,😁,"""2024-11-17T02:37:38.000Z""",0,0,tiktok
vic███mua███,Love them❤️,2024-11-13T23:45:48.000Z,1,1,instagram
mak███_li███nst███,Wonderful cosmetics 😍,2024-11-06T03:42:06.000Z,3,1,instagram
bil███ard███,"SEVENTEEN on How They Feel About Being on the Billboard Charts, How Much CARATs Mean to Them | Billboard Music Awards 2024","""2024-12-15T02:30:18.000Z""",2162,5,twitter
aju███rma███,Love it❤️,2023-02-02T11:13:09.000Z,1,1,instagram
Aru███ AC███nju█████████,Why £14 a day? Whats significant about that?,"""2024-10-27T21:34:49.000Z""",3,3,tiktok
eu.███uma███s,Y sent! book,2022-08-28T22:37:09.000Z,1,1,instagram
ooo███zin███oo,"Yes, remember why they were punished and judge, lest you forget!! It’s happening again, yet the masses forgot.",2024-08-10T16:21:05.000Z,2116,1,instagram
tok███erm███l,"ICYMI: @Aptos (L1) is on track to flip @base (L2) in daily active users.

An active user is defined as a (i) unique address that (ii) engages in a revenue-generating transaction (iii) during the relevant time period.","""2024-12-15T15:46:25.000Z""",114,5,twitter
tam███.ha███h,A photo she will cherish forever.. يعطيكي العافية .. in love with this theme,2023-12-03T19:57:08.000Z,1,1,instagram
Sar███Pow███💖���███,Here is a chance for you all to change your story and gain financial freedom through the help of@Nancy Curtis,"""2024-08-20T23:23:21.000Z""",0,0,tiktok
Jet███tPo███,"Bart Scott still believes in Breece Hall.

Do You?
#Jets #breecehall #nfl","""2024-12-06T20:55:21.000Z""",495,107,twitter
Olmos,Great Job@Louis hunter,"""2024-10-17T01:41:26.000Z""",1,1,tiktok
pfbid02iAvDAEg7Ri3CyCkcJZjcQwpCMpAgKX7ZBz4FoVZvngpos62yPg1L9kYQupbX8TeZl,This is the only way to get any answers post on their site....literally days being transferred to one after another inept person..I'm sorry I am sure you are all nice people but you are not doing your job. 2 replacement phones both batteries were worse than what I returned. It takes 3 hours to set them up. The update alone is almost an hour. To find battery health at 80. I spoke with 12 different people over the course of 15 hours in 2 days. Now again I've been on hold over an hour!!!,"""2024-03-11T22:57:59.000Z""",0,3,facebook
CV,I think Ovaltine,"""2024-02-19T00:30:29.000Z""",0,0,tiktok
pee███boo███,😍🔥❤️,2024-09-23T23:56:25.000Z,1,1,instagram
CNN███sil███,"At a press conference, President Luiz Inacio Lula da Silva (PT), Dr. Roberto Kalil, said the petista should remain in Sao Paulo until Thursday (19). #Agoracnn","""2024-12-15T15:04:21.000Z""",89,24,twitter
pfbid0tbcgesBV5hB62kMXof89HC6RHDCknFapy2WNexyXFSXDd11xSeLuvsoiYs2WYHc2l,check your inbox,"""2024-03-27T18:30:03.000Z""",0,0,facebook
doa███int███,"No words, just wow 😍",2024-09-08T19:31:28.000Z,1,1,instagram
Itz███eAg███,"Do you not care that that is way over the £85,000 FSCS protection limit?","""2024-11-06T15:00:27.000Z""",18,21,tiktok
pfbid036DmZEiG6UVeSwvfC8LR6FPxjGguZac5Kg6WnWErv2G48BMnxiGz4yJYyFYXebfQpl,Things to do on Christmas eve,"""2024-10-12T19:28:56.000Z""",0,0,facebook
sel███_lu███cos███,Love it 😍❤️❤️,2024-11-24T13:42:10.000Z,1,1,instagram
alb███okf███al,What is its price,2024-05-19T08:30:42.000Z,1,1,instagram
Ste███n B███n,Keeping this to myself isn't a good idea I decided to tell everyone so you guys can@ROSEBELLA WINSCOIN,"""2024-09-23T23:20:05.000Z""",0,0,tiktok
zik███_ot███9,🔥😍🔥,2024-06-17T18:12:20.000Z,1,1,instagram
hay███hom███,Thank you haboosh ❤️ im in love with it ♥️♥️,2021-07-21T10:02:38.000Z,1,1,instagram
BBL,"☝️ Clarke
☝️ Harper

Jhye Richardson has 2 wickets for 1 run! #BBL14","""2024-12-15T08:30:39.000Z""",66,4,twitter
100000050135872,"Hey, thanks for the letter today, now you decide you're tacking on another $4 / line, over and above all your other fees? WTF is that?","""2024-02-05T17:15:25.000Z""",0,5,facebook
isa███may███z,Que hermoso👏👏👏👏👏,2022-06-30T22:55:51.000Z,1,1,instagram
Mar███ Fi███zas███,Text @Digital Hacker for help,"""2024-07-31T01:17:29.000Z""",0,0,tiktok
pfbid0NyXGNVh3yJuaj9RsPWyyGt3PtqhCR38uBLWTpjrce62BiueZ3BymPTUhpLcBsJWpl,ATT loses 10 Billion in value after censoring Newsmax.,"""2023-02-11T21:41:45.000Z""",0,0,facebook
Tra███ Du███,But interest is haram ?,"""2024-11-06T17:59:46.000Z""",9,5,tiktok
mom███_li███e_g██████,Who cares,"""2024-09-07T03:01:59.000Z""",0,1,tiktok
edm███oa_███,"And if you don’t follow the eyes instructions and the visitor leaves, the rest is for you 😂😂😂😂",2024-05-02T08:37:42.000Z,1,1,instagram
pfbid0MUovRaRzquQyfimaPjC1624T3EggvpAqhJfdqA5EneFdXUFfpMuhXWQEmKhTZj91l,"At&t is the worse company ever. My internet only works in half the house. I call you all, and after waiting 30 minutes the rep says ""disconnect the modem, ??"" I am like, wont that drop the call? Which of course it does, and she had promised they would call back if that happened , yeah right 😂. Now i cannot even reach their website to make a payment, which they had the nerve to raise by 5.00 of course. This is after they breeched our info and they can't even provide good internet in my house. Worst customer service ever !!!!!!! Luckily i have a choice and will switch to Spectrum, had nothing but issues with AT&T since i signed up.","""2023-03-26T20:11:05.000Z""",0,0,facebook
bus███ss,Drone sightings now are occurring well beyond New Jersey lines.,"""2024-12-15T04:59:07.000Z""",46,15,twitter
Ray,interest is haraam,"""2024-10-10T17:35:51.000Z""",2,2,tiktok
Man███y,"Counting down to the derby! 👊

#ManCity | @Gatorade","""2024-12-15T13:30:00.000Z""",4475,129,twitter
unk███n,Great content mate. Good on you for the transparency and facts.,"""2024-08-06T12:32:52.000Z""",1,1,tiktok
yas███ana███,"I LOVE U, THIS IS INCREDIBLE",2024-11-13T18:18:17.000Z,1,1,instagram
mar███ash███di,Yessss👏👏👏 that’s what I keep telling my kids,2021-05-26T13:15:32.000Z,1,1,instagram
CNN███sil███,"União Brasil has no more soul or ideal, says Luciano Bivar to WW","""2024-12-15T01:23:28.000Z""",73,18,twitter
CPFC,"GET IN THERE 

#CPFC // #BHACRY","""2024-12-15T17:35:00.000Z""",481,9,twitter
Jay███rdt███,Why is it all uninvested? Why not put £20k in the cash isa? Or did you max that out already,"""2024-10-01T18:57:53.000Z""",1,1,tiktok
3be███23,Love this setting spray 😍 can’t be without it !!,2024-11-07T14:19:50.000Z,1,1,instagram
hus███.ha███din███,👏🔥❤️,2024-06-24T19:41:30.000Z,1,1,instagram
Man███Wom███,"Tooney enjoyed that one! 🙌

@EllaToone99 🤳

#MUFC || #MUWomen","""2024-12-15T19:29:58.000Z""",6069,31,twitter
Bad███.54███,I wish Trading212 had an option to show deposited balance on the graph,"""2024-08-13T13:38:59.000Z""",0,1,tiktok
Kei███O C███or,Most you can do a day is 7k so that’s why the markets move so slow,"""2024-09-30T18:43:52.000Z""",1,5,tiktok
amm███urr███ien███,❤️❤️❤️❤️❤️,2020-12-29T08:17:00.000Z,1,1,instagram
1363782034,"AT&T - I bought the new 15 and it’s been in a week- I have spent 6hrs at your store in cool springs TN ( franklin) 
They can’t help-
Public - do not buy this  product from AT&T !!!","""2023-10-31T18:37:45.000Z""",0,0,facebook
bus███ss,"The Labour government says 13,500 people with no right to be in the UK have been removed since they took office, the most since 2018.","""2024-12-15T10:15:07.000Z""",19,9,twitter
pfbid0NQm1XhGfTZZ5U675uKHz4jAQ1ecXZBd1xuMZKY2h8GEHt8CijHN1pEjxT6tnYXz2l,Jonathan Desai you’re guilty lol,"""2024-01-13T23:04:25.000Z""",0,1,facebook
pfbid02kxf96PSLLuFPJKGp9HQoNdJ36vyrRpAEUAKXnByRfHQksc3PhtqttSwtdm3eAb1Gl,1998: Call me *after 9pm,"""2024-01-11T21:56:47.000Z""",0,0,facebook
pfbid0L6KdJDC6e19164mwAkiczeT19outw4XEbGXKezFQ4A2QMur2MuViJ4Sz8MpPtLmkl,"AT&T Business AT&T is stealing money from our dead family member and is refusing to compensate us.  I have called AT&T 5 or 6 times, and both times, I have been on hold for up an hour each time. They show no recourse to correct their actions. It's completely heatless.","""2024-01-03T23:03:34.000Z""",0,4,facebook
gra███tul███,If the S&P continues to succeed as it has in the past will the all world follow roughly this path,"""2024-07-29T19:51:07.000Z""",0,0,tiktok
pfbid02RDvDyFwo1jpkvKW5cd7z45eM2dxBdyMzH8g23pZeipHLx23XsMkRYFkmSKSqSEBDl,"2016-2024...
I can't call you because Verizon's cellular service isn't working right now.","""2024-01-11T21:47:40.000Z""",0,0,facebook
︎  ███ -p███,Like both,"""2024-02-10T11:22:19.000Z""",0,0,tiktok
ESP███asi███,"In the target of 4 clubs! 👀🎯

Exit from Palmeiras, Zé Rafael is the target of four clubs for 2025; See Backstage

▶ ️","""2024-12-15T23:41:28.000Z""",60,4,twitter
bus███ss,"President Joe Biden plans to take action on land protections, clemency and artificial intelligence in the final weeks of his administration, as he looks to codify his legacy before Donald Trump’s inauguration","""2024-12-15T15:04:44.000Z""",16,20,twitter
Haa███Tea███,"Enjoying Esteban's first time in our colors 🤩

#HaasF1 #F1 | @OconEsteban","""2024-12-15T10:30:00.000Z""",2978,21,twitter
kann,"On the other side - of the border. How did Syrian television broadcast the regime's fall?

Tonight at 10pm here 11 and here Box
@Guyzo","""2024-12-11T16:34:34.000Z""",7,1,twitter
mik███ole███,"Mr. Governor, see the need for professionals such as social workers, important for maintaining health policies.",2024-11-18T20:26:24.000Z,1,1,instagram
pfbid0NZw4FV2dc2eUpmmnTb9RwXRtzUwnqPThnLuEuX6jsStmz18jNMr9dF4uvFvYW7fel,"Even though the NDC had signed this Peace Pact shouldn't be used as a strategy of blackmailing us, we're wide awake and can never take nonsense anymore","""2024-11-28T16:41:11.000Z""",0,0,facebook
pfbid02wboeku5rQ731kbssUutezhkuyMUwX8sMuaQRGas3pujcLSwKVKV9bAsiwBQrT5Til,Hi Todd Chambers!,"""2024-08-09T21:44:33.000Z""",0,0,facebook
tra███e13███,Maybe a tenner,"""2024-11-18T16:09:17.000Z""",1,2,tiktok
Nat███on ███nta██████,O One Tin and Milo at the school is more delicious.,"""2024-03-02T00:21:54.000Z""",0,0,tiktok
The███nom███,"Abu Hassan al-Hamawi is largely responsible for his group’s sweeping conquest of much of Syria in recent weeks. 

Sipping tea and wearing a Kalashnikov, the military commander sat down to speak with us:","""2024-12-15T19:28:02.000Z""",18,2,twitter
tha███san███,"Appreciate your reply! Wondering if this is the same for an all world fund on trading212, will they redistribute like vanguard do or is this just limited to vanguard etfs?","""2024-06-09T10:59:46.000Z""",1,2,tiktok
AKZ,in a year everything will be positive,"""2024-09-05T19:28:36.000Z""",2,3,tiktok
pfbid0n7PQtg7tr8uVSiBNzAQpagbhLSnx5N3aXJ8eCpAy1teGQaQvPTC7JZFxCggmw3oLl,AI?,"""2024-01-11T22:41:25.000Z""",0,0,facebook
Cel███FC,"87' - KÜHN!!!!!!!! 🙌 
 
Follow the action live on our Match Centre 📲","""2024-12-15T17:20:27.000Z""",1169,58,twitter
pfbid02YS5pjGpqjka1jmDHY76dd7DbtopDpbXfFciGoJyhds79RTkWB24iofN1b8rSzbaBl,"I believe they need to have someone in the Office to take care of their business.  They hire just anybody in there, off the street, who don't know how to run computers, take care of records, and know how to add and subtract numbers.  Even when I was learning, they made sure I took courses in Business and had knowledge for computer training. Please get back to the Old School all training and see the progress of your business rise to Success and Motivational soar to it's highest level of expertise!!","""2023-05-28T19:27:34.000Z""",0,4,facebook
G,Why don't you just transfer the ISA over? There's no need to liquidate first (that's what Trading212 told me).,"""2024-09-17T21:40:45.000Z""",1,3,tiktok
Ran███sFC███,"💙

#Premiersportscup","""2024-12-15T15:41:10.000Z""",923,20,twitter
pfbid0BizW7Z9exptwa2uRHaTK3CWkLom6vCCspmtZvHV7rDhGpdj7Nzas4KFMtuBNMiYRl,Give me back my phone,"""2024-01-17T21:26:19.000Z""",0,0,facebook
Glo███ews███,".@Danielalima_: Lula surgery had negotiated ministerial reform, which was early 2025.

➡ Watch #globonews:","""2024-12-15T22:10:01.000Z""",84,50,twitter
rak███sin███,🔥🔥,2024-09-16T17:19:52.000Z,1,1,instagram
nyp███,Caitlin Clark’s brother appears to respond to Mystics co-owner’s criticism of Time cover,"""2024-12-16T00:36:52.000Z""",32,22,twitter
LUO███NGZ███,"The CCP is engaged in literary inquisition again!
Students who scolded the Communist Party and Marxism at Northwestern University were sentenced to eight years in prison!
Let me tell you a joke: China is a country with free speech!
On August 27, 2024, in the ""Principles of Marxism"" class at Northwestern University in Xi'an, Shaanxi, China, a student shouted: ""I don't believe in communism, and I don't like fucking communism. I'm annoyed to learn these stupid B theories!""","""2024-09-03T21:38:53.000Z""",3574,1557,twitter
pfbid032atDc8EBxAcursdSpyqgWEHS6DJBHiyats1kjxJ7LU4xEqXYvhS7R9hR7bV1ru4Dl,Bring back News Max if you ever want any more of my business,"""2023-01-25T23:33:12.000Z""",0,3,facebook
tvg███o,This one makes the heart beaten even harder 🤍 #melhoresdoano #Sunday,"""2024-12-15T23:16:29.000Z""",466,15,twitter
Riz███,How u get 100 bags bro? You trap or bang fraud?,"""2024-09-30T14:47:05.000Z""",19,7,tiktok
pfbid02cnuTvT36uysvQT6n9Cdc6fHv1rED7Z4xKwoV3LLUEcKTUZGdhcPdSCBt4zFZ47y4l,"Verizon 

Why is it the customer's responsibility to request a credit when there's a network outage? Verizon surely has the data showing who was affected. It shouldn't be incumbent on me to jump through all your hoops to get the credit.","""2024-01-23T18:49:52.000Z""",0,0,facebook
ran███mar███15,❤️❤️❤️😢,2024-01-30T21:05:40.000Z,1,1,instagram
mar███j90███,Black Iris 🇯🇴❤️,2024-06-24T10:13:43.000Z,2,1,instagram
blo███aus███,That bendy finger 😅,"""2024-06-15T20:17:26.000Z""",1,1,tiktok
tvg███o,People from Heavenu 😱 Filipa is pregnant with Rudá #Maniadevoce,"""2024-12-15T01:24:21.000Z""",126,14,twitter
The███nom███,Most autocrats at least pretend to be in the business of democracy. Until recently that was true of Nicaragua’s Daniel Ortega. But last month he ripped off the mask,"""2024-12-16T00:04:23.000Z""",32,7,twitter
ufc,"So. Cal. Cub vs Tampa Bay Billy coming attcha! 

@CubSwanson vs @BillyQMMA 

[ #UFCTampa is LIVE on @ESPNPlus &amp; ESPN2 ]","""2024-12-15T05:28:17.000Z""",228,35,twitter
Kei███O C███or,Buy Peshi Bro.,"""2024-07-24T15:58:36.000Z""",0,0,tiktok
pfbid08FwGNSgZqTKPeb7Qj4FDE6bf4JXrMrs5dorqMbD2zfcftRCSLZRy8YzcCwwxtVkVl,"The cider was delicious - Sunny Slope's is the bomb! Thanks, Shanklin, for the event!","""2024-10-20T13:21:43.000Z""",0,1,facebook
nyp███,Scientists warn against ‘unthinkable’ deep sea mining plans that will ‘destroy’ ocean: ‘No recovery’,"""2024-12-15T15:55:38.000Z""",53,37,twitter
cl0███co.███,okay what the fuсk did they put in that 86????,2024-10-31T11:39:52.000Z,1,4,instagram
100011429831608,Sure would be nice if att would give us employees  some nice jackets and head covers  for.the winter 🙄,"""2024-12-07T03:07:25.000Z""",0,0,facebook
618662962,"I have to say, scheduling an appointment is needed. They kicked me out of the store for using the wifi to work on my iPhone 15 Pro Max. 

Fortunately, Crystal on 611 was able to help me exhaust all of my options and meet my business needs. I’m so glad I left T Mobile to work with AT&T Business. ❤️🇲🇽🐼","""2024-03-10T08:14:24.000Z""",0,0,facebook
pfbid0ryuvmjykhZYZujd5DQmgEwLBS4FopLyRzLzLiNJWTgMwFHL1rXLaRo1ag1qY5xGVl,AT&T IS BAIT AND SWITCH These are bait and switch plans like we found out on their iWatch promotion which is costing us $58 more per month then they quoted us. Their customer service say they cannot do anything about it. We will be switching to Sprint tomorrow.,"""2023-07-11T02:14:34.000Z""",0,0,facebook
